Date,Adj Close,Close,High,Low,Open,Volume
29-01-2018,1182.359985,1182.359985,1256.699951,1169.079956,1246.699951,3715079936
30-01-2018,1071.130005,1071.130005,1184.630005,1058.969971,1184.130005,4107859968
31-01-2018,1118.310059,1118.310059,1128.660034,1034.5,1071.089966,3757560064
01-02-2018,1036.790039,1036.790039,1161.349976,984.8189697,1119.369995,5261680128
02-02-2018,915.7849731,915.7849731,1035.77002,757.9799805,1035.77002,6713290240
03-02-2018,964.0189819,964.0189819,991.9429932,847.6900024,919.2109985,3243480064
04-02-2018,834.6820068,834.6820068,969.0319824,805.0640259,964.6669922,2997090048
05-02-2018,697.9509888,697.9509888,856.6459961,644.598999,834.9580078,4269530112
06-02-2018,793.1220093,793.1220093,796.4390259,574.4190063,707.7369995,6518269952
07-02-2018,757.0679932,757.0679932,851.2000122,723.4329834,790.4279785,3896179968
08-02-2018,817.8070068,817.8070068,845.0859985,755.8430176,755.8430176,3708189952
09-02-2018,883.8649902,883.8649902,884.0040283,788.8339844,818.4799805,2495820032
10-02-2018,860.414978,860.414978,917.4000244,825.5770264,882.46698,2930530048
11-02-2018,814.6599731,814.6599731,859.2880249,788.2219849,859.2880249,2486650112
12-02-2018,868.7069702,868.7069702,875.9370117,817.5079956,817.5079956,2243450112
13-02-2018,845.2579956,845.2579956,870.7089844,828.8369751,869.2930298,2081170048
14-02-2018,923.5609741,923.5609741,926.4290161,844.2789917,844.2789917,2818370048
15-02-2018,936.9760132,936.9760132,951.947998,911.1110229,923.7280273,2900100096
16-02-2018,944.210022,944.210022,950.0050049,917.8480225,934.7860107,2369449984
17-02-2018,974.1149902,974.1149902,976.5949707,940.7540283,944.7479858,2525720064
18-02-2018,923.9210205,923.9210205,982.9329834,915.4450073,973.348999,2567290112
19-02-2018,943.8649902,943.8649902,957.7769775,921.5540161,921.6680298,2169019904
20-02-2018,895.3709717,895.3709717,965.2650146,892.9539795,943.5670166,2545260032
21-02-2018,849.9710083,849.9710083,912.375,830.5629883,894.1350098,2531729920
22-02-2018,812.8449707,812.8449707,875.9260254,802.6680298,849.2620239,2150370048
23-02-2018,864.1890259,864.1890259,886.3179932,794.7910156,811.585022,2334820096
24-02-2018,840.5150146,840.5150146,879.5310059,818.5499878,861.5930176,1926579968
25-02-2018,844.8099976,844.8099976,853.1459961,822.3809814,839.4589844,1646960000
26-02-2018,869.3150024,869.3150024,880.3920288,842.3189697,845.2780151,2044480000
27-02-2018,878.2650146,878.2650146,896.2589722,867.0969849,870.3649902,2053980032
28-02-2018,855.1989746,855.1989746,890.1079712,855.1240234,877.934021,1963980032
01-03-2018,872.2000122,872.2000122,880.302002,851.9199829,856.0120239,1868519936
02-03-2018,856.8530273,856.8530273,876.3779907,852.4219971,871.7639771,1894419968
03-03-2018,857.2249756,857.2249756,868.4539795,855.2069702,856.7109985,1699369984
04-03-2018,866.6779785,866.6779785,867.9500122,840.2800293,856.1859741,1697939968
05-03-2018,853.684021,853.684021,869.9199829,853.5200195,866.8460083,1898489984
06-03-2018,816.9509888,816.9509888,853.8170166,809.9310303,853.8170166,1943069952
07-03-2018,752.8309937,752.8309937,825.6069946,726.5469971,816.2709961,2175419904
08-03-2018,704.5960083,704.5960083,773.7670288,696.1690063,752.5700073,1891640064
09-03-2018,728.9160156,728.9160156,729.1560059,648.1069946,702.1970215,2233019904
10-03-2018,686.8900146,686.8900146,748.0310059,682.6950073,730.1599731,1532960000
11-03-2018,723.3389893,723.3389893,735.8309937,668.1229858,685.3120117,1562680064
12-03-2018,699.8309937,699.8309937,742.5139771,683.2680054,724.4060059,1764999936
13-03-2018,690.8270264,690.8270264,713.7349854,682.3499756,698.1530151,1425959936
14-03-2018,614.2910156,614.2910156,702.7839966,594.0999756,691.2189941,1810560000
15-03-2018,611.3040161,611.3040161,620.6160278,579.5050049,614.8389893,1770460032
16-03-2018,601.6660156,601.6660156,623.1680298,587.8619995,611.7780151,1417350016
17-03-2018,552.7789917,552.7789917,609.151001,549.0960083,601.6779785,1267810048
18-03-2018,538.6439819,538.6439819,551.6400146,460.0880127,551.6400146,2685499904
19-03-2018,556.7260132,556.7260132,558.0999756,519.1229858,546.6259766,2046790016
20-03-2018,557.1749878,557.1749878,567.0900269,521.2039795,556.7219849,1833680000
21-03-2018,561.7319946,561.7319946,589.6069946,550.5720215,559.0999756,1781270016
22-03-2018,539.7020264,539.7020264,577.565979,523.0889893,562.1030273,1523459968
23-03-2018,539.6190186,539.6190186,540.4869995,512.1270142,539.8640137,1596349952
24-03-2018,526.4390259,526.4390259,545.382019,526.0800171,542.5720215,1300009984
25-03-2018,524.2869873,524.2869873,535.8209839,515.6589966,522.7030029,1151170048
26-03-2018,489.9509888,489.9509888,526.3790283,470.4400024,524.2869873,1638880000
27-03-2018,450.1159973,450.1159973,491.4590149,449.9710083,489.5899963,1617939968
28-03-2018,446.2789917,446.2789917,466.2109985,444.8609924,450.2909851,1514179968
29-03-2018,385.9679871,385.9679871,450.8129883,385.8129883,448.0750122,1970230016
30-03-2018,394.644989,394.644989,409.9289856,368.6329956,385.9049988,1878130048
31-03-2018,396.4570007,396.4570007,418.4679871,392.9530029,395.0039978,1323920000
01-04-2018,379.6069946,379.6069946,400.5280151,363.8049927,397.2539978,1256930048
02-04-2018,386.4249878,386.4249878,395.17099,377.5929871,379.6990051,1102259968
03-04-2018,416.8930054,416.8930054,418.9679871,383.5320129,387.3120117,1363399936
04-04-2018,380.5429993,380.5429993,417.4719849,375.3099976,416.4849854,1287730048
05-04-2018,383.2319946,383.2319946,387.7160034,369.8160095,379.946991,1210680064
06-04-2018,370.2850037,370.2850037,385.1950073,366.9110107,382.7309875,967105984
07-04-2018,385.3139954,385.3139954,393.0589905,369.9360046,370.3800049,951475008
08-04-2018,400.5079956,400.5079956,402.5899963,385.6019897,385.7430115,948488000
09-04-2018,398.526001,398.526001,429.2510071,390.6099854,400.8569946,1478390016
10-04-2018,414.2430115,414.2430115,415.8880005,393.8789978,399.4110107,1196000000
11-04-2018,430.5400085,430.5400085,430.5400085,412.4710083,415.0239868,1439040000
12-04-2018,492.9410095,492.9410095,493.0580139,417.4129944,430.1610107,2519360000
13-04-2018,492.7349854,492.7349854,526.4699707,482.6589966,493.1600037,2419249920
14-04-2018,501.4779968,501.4779968,512.0239868,488.2789917,492.5799866,1519079936
15-04-2018,531.7020264,531.7020264,531.7020264,502.8800049,502.8800049,1726089984
16-04-2018,511.1470032,511.1470032,534.1970215,500.25,532.0739746,1758979968
17-04-2018,502.8940125,502.8940125,518.0310059,502.5639954,511.144989,1760359936
18-04-2018,524.7890015,524.7890015,525.09198,503.0450134,503.3089905,1762940032
19-04-2018,567.8889771,567.8889771,567.8889771,523.2620239,524.0380249,2256869888
20-04-2018,615.7180176,615.7180176,618.7150269,560.28302,567.9890137,2849469952
21-04-2018,605.3950195,605.3950195,621.8880005,578.5499878,616.0040283,2612460032
22-04-2018,621.8599854,621.8599854,640.7670288,593.8690186,606.1190186,2426269952
23-04-2018,642.5479736,642.5479736,646.7000122,621.0349731,621.1989746,2386830080
24-04-2018,708.15802,708.15802,708.875,643.3980103,643.3980103,3581860096
25-04-2018,615.4160156,615.4160156,707.0620117,600.2119751,707.0620117,4216140032
26-04-2018,662.809021,662.809021,663.1810303,604.007019,618.0789795,2984009984
27-04-2018,647.0319824,647.0319824,684.867981,647.0319824,662.1090088,2598129920
28-04-2018,683.6779785,683.6779785,691.4420166,644.6459961,644.6459961,2496659968
29-04-2018,688.8809814,688.8809814,697.7559814,670.5130005,683.9119873,2740559872
30-04-2018,669.9240112,669.9240112,694.4390259,666.1170044,689.7609863,2853100032
01-05-2018,673.6129761,673.6129761,674.4030151,637.539978,670.4630127,2678960128
02-05-2018,687.1489868,687.1489868,688.84198,667.4199829,674.0750122,2822269952
03-05-2018,779.5430298,779.5430298,784.3410034,686.5910034,686.5910034,4210939904
04-05-2018,785.6240234,785.6240234,803.7459717,762.632019,776.7750244,3533410048
05-05-2018,816.1199951,816.1199951,827.4550171,784.2369995,784.5830078,3035040000
06-05-2018,792.3109741,792.3109741,835.0570068,764.8829956,816.0880127,3105570048
07-05-2018,753.7249756,753.7249756,795.7579956,710.1779785,793.3389893,4316120064
08-05-2018,752.8569946,752.8569946,774.2490234,728.1290283,755.0089722,2920489984
09-05-2018,752.2750244,752.2750244,759.5289917,718.4719849,752.9019775,2877870080
10-05-2018,727.2769775,727.2769775,766.7479858,726.6640015,752.5789795,2748950016
11-05-2018,679.5859985,679.5859985,736.9769897,669.8250122,727.0130005,3290080000
12-05-2018,686.0479736,686.0479736,691.4110107,644.065979,679.8770142,2668480000
13-05-2018,733.4959717,733.4959717,741.3120117,675.3189697,687.1749878,2362500096
14-05-2018,730.5490112,730.5490112,742.1699829,695.7919922,732.7329712,3005110016
15-05-2018,708.8709717,708.8709717,739.052002,700.9949951,731.1430054,2523069952
16-05-2018,707.0499878,707.0499878,710.2000122,682.5410156,708.0869751,2476130048
17-05-2018,672.6569824,672.6569824,718.8330078,668.8339844,708.7180176,2350619904
18-05-2018,694.3670044,694.3670044,695.0310059,663.809021,672.1019897,2305740032
19-05-2018,696.5300293,696.5300293,715.5780029,686.7910156,695.0720215,2021549952
20-05-2018,715.3690186,715.3690186,723.7529907,692.6690063,697.9229736,2156910080
21-05-2018,699.2219849,699.2219849,719.2780151,692.4940186,717.1929932,2005170048
22-05-2018,647.7410278,647.7410278,700.9760132,644.026001,700.1779785,2230469888
23-05-2018,583.585022,583.585022,651.6359863,572.9520264,646.6699829,2995429888
24-05-2018,601.7550049,601.7550049,610.8179932,557.2059937,584.5360107,2791099904
25-05-2018,586.7340088,586.7340088,617.1859741,575.6240234,602.1400146,2110919936
26-05-2018,587.2800293,587.2800293,606.1749878,583.5120239,587.4260254,1694300032
27-05-2018,572.6680298,572.6680298,590.3280029,562.8660278,588.5200195,1788790016
28-05-2018,516.0360107,516.0360107,576.0490112,512.552002,573.0449829,2356900096
29-05-2018,565.3880005,565.3880005,572.2639771,516.1480103,516.1480103,2330820096
30-05-2018,559.5900269,559.5900269,583.1359863,545.4310303,566.8300171,2053970048
31-05-2018,577.6450195,577.6450195,585.5380249,557.065979,558.4970093,1985040000
01-06-2018,580.0430298,580.0430298,589.0930176,567.664978,578.6719971,1945890048
02-06-2018,591.8079834,591.8079834,597.0770264,577.3220215,580.4290161,1880390016
03-06-2018,618.3289795,618.3289795,624.5130005,591.2589722,591.2589722,1832550016
04-06-2018,592.9849854,592.9849854,623.4290161,583.7470093,619.4370117,1903430016
05-06-2018,609.3029785,609.3029785,611.3300171,580.9819946,593.4060059,1844269952
06-06-2018,607.1240234,607.1240234,611.6430054,596.3959961,610.2620239,1756530048
07-06-2018,605.1870117,605.1870117,616.1439819,601.6929932,607.6870117,1880140032
08-06-2018,601.0770264,601.0770264,608.8109741,595.5930176,605.4429932,1637779968
09-06-2018,597.5620117,597.5620117,608.5830078,597.5620117,600.9050293,1519309952
10-06-2018,526.4790039,526.4790039,594.3449707,511.8890076,594.3449707,2234880000
11-06-2018,533.2839966,533.2839966,536.8579712,515.2689819,524.8569946,1982119936
12-06-2018,496.8429871,496.8429871,538.9550171,491.2349854,532.710022,1932760064
13-06-2018,477.493988,477.493988,501.9049988,459.0039978,498.0180054,2080130048
14-06-2018,519.7420044,519.7420044,523.5449829,467.4660034,478.381012,2458650112
15-06-2018,491.0039978,491.0039978,521.3049927,487.4689941,520.4799805,1808269952
16-06-2018,499.6419983,499.6419983,503.2229919,488.8510132,490.4140015,1314109952
17-06-2018,500.447998,500.447998,507.6409912,498.6480103,499.4599915,1264870016
18-06-2018,518.8909912,518.8909912,521.7960205,494.0660095,499.3829956,1513869952
19-06-2018,537.9569702,537.9569702,542.3530273,516.3120117,519.0230103,1726569984
20-06-2018,536.2680054,536.2680054,541.0150146,519.3690186,538.5059814,1596290048
21-06-2018,527.3670044,527.3670044,543.71698,524.2589722,536.4470215,1462070016
22-06-2018,465.8169861,465.8169861,527.1939697,456.8770142,527.1939697,2226030080
23-06-2018,474.519989,474.519989,479.1289978,462.3930054,466.2739868,1651379968
24-06-2018,457.6719971,457.6719971,475.3590088,426.4689941,474.7680054,2490579968
25-06-2018,460.3099976,460.3099976,470.3439941,448.8959961,455.9360046,4007950080
26-06-2018,432.7720032,432.7720032,461.2130127,432.7720032,460.7330017,1356560000
27-06-2018,442.3649902,442.3649902,444.2430115,424.8389893,432.243988,1368940032
28-06-2018,422.3649902,422.3649902,443.6180115,419.6830139,442.2900085,1360790016
29-06-2018,436.0090027,436.0090027,441.7929993,407.946991,422.5870056,1564499968
30-06-2018,455.1799927,455.1799927,458.7969971,436.2090149,436.2090149,1475939968
01-07-2018,453.9179993,453.9179993,457.1390076,446.3850098,455.2420044,1511730048
02-07-2018,475.3469849,475.3469849,479.1300049,447.1109924,453.8240051,1625789952
03-07-2018,464.1950073,464.1950073,483.8540039,462.5820007,475.3859863,1683939968
04-07-2018,467.3179932,467.3179932,481.4360046,455.1849976,464.151001,1549769984
05-07-2018,474.4119873,474.4119873,483.2250061,464.6289978,467.2869873,1828610048
06-07-2018,474.0119934,474.0119934,479.6520081,457.6149902,474.3569946,1627609984
07-07-2018,491.6600037,491.6600037,491.6600037,466.8359985,474.0570068,1358360064
08-07-2018,489.118988,489.118988,503.1990051,488.4169922,492.0679932,1344560000
09-07-2018,476.6820068,476.6820068,490.8519897,475.1749878,488.8779907,1533799936
10-07-2018,434.4240112,434.4240112,478.3179932,433.9599915,476.1619873,1789069952
11-07-2018,446.5180054,446.5180054,447.3160095,429.5069885,434.5150146,1422470016
12-07-2018,430.0740051,430.0740051,446.5020142,422.8099976,446.5020142,1495440000
13-07-2018,434.0270081,434.0270081,442.3630066,430.7409973,430.7409973,1489670016
14-07-2018,436.0859985,436.0859985,439.4339905,431.473999,434.5109863,1235820032
15-07-2018,449.8500061,449.8500061,454.0010071,433.92099,435.8829956,1350160000
16-07-2018,480.6579895,480.6579895,480.6579895,446.7980042,450.4249878,1858680064
17-07-2018,501.0020142,501.0020142,508.7799988,468.9150085,480.0769958,2288100096
18-07-2018,480.5130005,480.5130005,513.4329834,474.3590088,500.8380127,2371559936
19-07-2018,469.618988,469.618988,483.2399902,465.1419983,480.6279907,2068739968
20-07-2018,450.697998,450.697998,469.3070068,443.6929932,469.3070068,1821350016
21-07-2018,462.4360046,462.4360046,468.0830078,445.776001,450.6789856,1504310016
22-07-2018,459.6570129,459.6570129,470.8980103,458.118988,462.4379883,1338589952
23-07-2018,450.8529968,450.8529968,469.7659912,449.7279968,459.4389954,1596999936
24-07-2018,479.3729858,479.3729858,481.1419983,450.5650024,451.1359863,2287520000
25-07-2018,472.4930115,472.4930115,482.8680115,466.473999,479.9060059,1930780032
26-07-2018,464.0369873,464.0369873,483.6960144,461.4240112,472.3309937,1621560064
27-07-2018,469.6659851,469.6659851,473.2219849,458.2909851,464.0090027,1734259968
28-07-2018,466.8980103,466.8980103,471.5939941,462.9890137,469.678009,1531890048
29-07-2018,466.6650085,466.6650085,470.3559875,462.7120056,466.9150085,1631910016
30-07-2018,457.0809937,457.0809937,467.9519958,448.6409912,466.8269958,2141590000
31-07-2018,433.8670044,433.8670044,457.2449951,430.4440002,457.2449951,1820680000
01-08-2018,420.7470093,420.7470093,435.4570007,410.4639893,433.868988,1888060000
02-08-2018,412.6210022,412.6210022,425.0339966,410.3089905,420.8059998,1569300000
03-08-2018,418.2619934,418.2619934,420.5490112,399.9100037,412.5669861,1722340000
04-08-2018,407.2520142,407.2520142,420.1860046,403.776001,418.2369995,1466540000
05-08-2018,410.5159912,410.5159912,413.7160034,402.4320068,407.3460083,1396820000
06-08-2018,406.6579895,406.6579895,414.5400085,403.3150024,410.5669861,1384880000
07-08-2018,380.2149963,380.2149963,411.4049988,376.0769958,406.8009949,1828350000
08-08-2018,356.6130066,356.6130066,380.67099,353.7340088,379.8919983,2016080000
09-08-2018,365.5880127,365.5880127,370.9460144,353.6140137,356.9710083,1616610000
10-08-2018,334.1759949,334.1759949,367.0450134,329.5859985,365.776001,1699400000
11-08-2018,322.1119995,322.1119995,334.2640076,308.4880066,334.2640076,1790370000
12-08-2018,319.5700073,319.5700073,328.5899963,318.6019897,320.822998,1625420000
13-08-2018,286.4949951,286.4949951,323.5509949,284.9339905,320.2099915,1751190000
14-08-2018,278.9320068,278.9320068,286.3649902,254.6499939,286.3649902,2137850000
15-08-2018,282.3640137,282.3640137,303.5899963,280.118988,280.3869934,1878150000
16-08-2018,288.04599,288.04599,298.4760132,280.928009,282.7409973,1552970000
17-08-2018,315.7290039,315.7290039,316.1700134,287.3460083,287.6830139,1995460000
18-08-2018,295.8120117,295.8120117,320.4460144,286.5509949,316.7909851,1764020000
19-08-2018,300.8340149,300.8340149,307.0979919,291.3320007,295.6700134,1447910000
20-08-2018,274.3150024,274.3150024,304.3720093,273.5109863,301.381012,1413790000
21-08-2018,281.9440002,281.9440002,285.9700012,273.3309937,273.3309937,1164120000
22-08-2018,271.3410034,271.3410034,297.4859924,264.9979858,281.9679871,1507660000
23-08-2018,277.1040039,277.1040039,279.54599,271.0899963,271.7479858,1271160000
24-08-2018,282.9670105,282.9670105,283.302002,273.8599854,278.1109924,1450170000
25-08-2018,279.6459961,279.6459961,283.5150146,278.4710083,283.2810059,1208360000
26-08-2018,275.196991,275.196991,279.5249939,272.4440002,279.5249939,1206650000
27-08-2018,285.6029968,285.6029968,285.6029968,273.6499939,275.3500061,1406790000
28-08-2018,296.4989929,296.4989929,297.3999939,283.571991,286.6489868,1513350000
29-08-2018,289.3120117,289.3120117,297.0710144,287.2869873,296.1629944,1474460000
30-08-2018,284.105011,284.105011,291.2430115,275.2109985,289.7529907,1513100000
31-08-2018,283.0039978,283.0039978,284.5509949,278.5130005,284.1199951,1411910000
01-09-2018,295.3410034,295.3410034,301.1440125,283.4960022,283.4960022,1546630000
02-09-2018,294.3710022,294.3710022,298.6860046,290.9259949,295.4530029,1321050000
03-09-2018,289.2590027,289.2590027,295.5910034,287.4320068,295.1809998,1394490000
04-09-2018,285.7229919,285.7229919,291.5799866,284.2550049,289.2969971,1554870000
05-09-2018,232.3309937,232.3309937,288.1629944,232.3309937,286.0450134,2390390000
06-09-2018,230.2149963,230.2149963,231.7550049,218.1230011,231.647995,2097310000
07-09-2018,217.2030029,217.2030029,233.8959961,217.0749969,229.5350037,1678260000
08-09-2018,197.951004,197.951004,220.3670044,193.2590027,217.9120026,1517200000
09-09-2018,196.923996,196.923996,207.6660004,188.3059998,198.3849945,1585980000
10-09-2018,197.0789948,197.0789948,201.8829956,189.5839996,197.8509979,1502960000
11-09-2018,185.0659943,185.0659943,198.5059967,180.595993,198.177002,1568900000
12-09-2018,183.3309937,183.3309937,185.5870056,170.2570038,185.4230042,1874850000
13-09-2018,211.3540039,211.3540039,214.0019989,183.6790009,183.6790009,2330720000
14-09-2018,211.7489929,211.7489929,222.7940063,204.8710022,212.6690063,2232190000
15-09-2018,223.0740051,223.0740051,226.6040039,209.6060028,209.8139954,1670490000
16-09-2018,220.5890045,220.5890045,222.8029938,211.1179962,222.8029938,1502260000
17-09-2018,197.875,197.875,224.2610016,195.3079987,221.5820007,2019910000
18-09-2018,209.9750061,209.9750061,213.3569946,195.9340057,197.0950012,1800640000
19-09-2018,209.9689941,209.9689941,213.8710022,201.6560059,209.4720001,1733330000
20-09-2018,224.5910034,224.5910034,224.8179932,207.7890015,210.2879944,1782070000
21-09-2018,246.5839996,246.5839996,248.3880005,221.5670013,225.2510071,2836200000
22-09-2018,240.4799957,240.4799957,251.1959991,233.8099976,247.3370056,1921820000
23-09-2018,244.3300018,244.3300018,247.4640045,237.8569946,240.9920044,1693470000
24-09-2018,228.7299957,228.7299957,245.1080017,227.4900055,244.8439941,1748740000
25-09-2018,218.5050049,218.5050049,228.3269958,206.4900055,228.3269958,2120360000
26-09-2018,215.8470001,215.8470001,221.4369965,209.1130066,218.6470032,1756100000
27-09-2018,228.4940033,228.4940033,230.6069946,212.654007,215.4400024,2030320000
28-09-2018,222.4019928,222.4019928,231.7480011,218.6690063,229.0410004,2018120000
29-09-2018,231.6349945,231.6349945,234.0140076,216.0780029,221.7050018,2208720000
30-09-2018,232.8480072,232.8480072,236.9859924,228.4450073,231.3289948,1765560000
01-10-2018,230.7680054,230.7680054,234.1450043,226.9450073,233.2200012,1597500000
02-10-2018,227.1809998,227.1809998,231.1670074,225.8379974,231.1000061,1542080000
03-10-2018,220.4889984,220.4889984,226.4579926,213.970993,226.4069977,1683930000
04-10-2018,222.2180023,222.2180023,226.147995,220.0899963,220.4459991,1479500000
05-10-2018,227.6009979,227.6009979,228.3190002,220.9570007,222.2669983,1547330000
06-10-2018,225.1199951,225.1199951,227.9259949,224.2460022,227.552002,1505070000
07-10-2018,226.1190033,226.1190033,226.3699951,222.9960022,225.4349976,1470480000
08-10-2018,229.2550049,229.2550049,230.7649994,224.5570068,226.5090027,1470740000
09-10-2018,227.9819946,227.9819946,230.1609955,226.401001,229.7100067,1405130000
10-10-2018,225.7689972,225.7689972,227.7070007,224.4949951,227.6150055,1384040000
11-10-2018,189.4989929,189.4989929,225.6100006,189.2830048,225.6100006,2167620000
12-10-2018,196.727005,196.727005,199.401001,188.7070007,188.7070007,1487900000
13-10-2018,199.8410034,199.8410034,201.279007,196.3639984,196.3639984,1167610000
14-10-2018,195.7149963,195.7149963,201.8269958,195.2429962,199.6909943,1169260000
15-10-2018,209.7039948,209.7039948,222.1179962,194.1589966,195.2700043,2865830000
16-10-2018,210.1199951,210.1199951,212.1730042,207.9839935,209.628006,1532280000
17-10-2018,207.0829926,207.0829926,211.125,205.9279938,210.2169952,1444130000
18-10-2018,203.352005,203.352005,208.4700012,201.7429962,207.404007,1365860000
19-10-2018,203.727005,203.727005,204.6629944,201.8439941,203.2570038,1264480000
20-10-2018,205.4299927,205.4299927,206.2220001,203.0850067,203.5149994,1238780000
21-10-2018,205.1419983,205.1419983,208.1549988,204.6210022,205.3899994,1190300000
22-10-2018,204.0440063,204.0440063,206.9320068,203.3769989,205.173996,1328980000
23-10-2018,204.3359985,204.3359985,205.151001,201.9109955,204.0160065,1237490000
24-10-2018,203.852005,203.852005,205.5809937,203.3540039,204.1269989,1102220000
25-10-2018,202.7189941,202.7189941,204.1320038,201.822998,203.8679962,1102900000
26-10-2018,203.3289948,203.3289948,204.7799988,201.5509949,202.3359985,1161310000
27-10-2018,204.2100067,204.2100067,206.0820007,203.1260071,203.3560028,1084810000
28-10-2018,205.3659973,205.3659973,205.9190063,203.522995,204.5099945,1139140000
29-10-2018,197.246994,197.246994,205.5970001,195.7339935,205.173996,1517230000
30-10-2018,197.5559998,197.5559998,198.121994,196.3509979,197.2030029,1363500000
31-10-2018,197.3809967,197.3809967,198.3379974,196.5310059,197.6490021,1442380000
01-11-2018,198.871994,198.871994,203.7539978,197.3280029,197.5370026,1336700000
02-11-2018,200.6349945,200.6349945,201.2689972,198.7550049,198.9819946,1451870000
03-11-2018,200.1860046,200.1860046,200.7400055,199.5249939,200.7400055,1307150000
04-11-2018,207.4859924,207.4859924,211.2720032,198.9859924,200.1580048,1749300000
05-11-2018,209.0910034,209.0910034,210.8190002,206.572998,207.1000061,1613510000
06-11-2018,218.4519958,218.4519958,218.4519958,207.8939972,209.473999,1856940000
07-11-2018,217.1829987,217.1829987,221.6519928,216.7960052,218.8990021,1927830000
08-11-2018,212.2310028,212.2310028,218.3379974,212.1990051,217.3269958,1769080000
09-11-2018,210.0740051,210.0740051,213.3159943,209.5149994,211.9869995,1554750000
10-11-2018,212.5330048,212.5330048,213.8569946,209.8049927,209.9750061,1377760000
11-11-2018,211.3399963,211.3399963,212.9989929,208.8679962,212.4790039,1501600000
12-11-2018,210.4179993,210.4179993,212.6230011,208.923996,211.5130005,1452380000
13-11-2018,206.826004,206.826004,210.5149994,206.1349945,210.1490021,1610260000
14-11-2018,181.3970032,181.3970032,207.0449982,174.0839996,206.5339966,2595330000
15-11-2018,180.8059998,180.8059998,184.2510071,170.1889954,181.8990021,2638410000
16-11-2018,175.177002,175.177002,181.3500061,173.1260071,180.8650055,2015330000
17-11-2018,174.0010071,174.0010071,175.8509979,172.8690033,175.3600006,1832800000
18-11-2018,177.0670013,177.0670013,179.1519928,174.1750031,174.1750031,1810920000
19-11-2018,149.1750031,149.1750031,177.1790009,147.8509979,177.1790009,2745160000
20-11-2018,130.3390045,130.3390045,151.253006,126.3600006,148.8110046,3134410000
21-11-2018,136.701004,136.701004,138.8899994,125.7580032,131.1419983,2685930000
22-11-2018,126.7060013,126.7060013,137.7400055,126.7060013,136.8110046,1792150000
23-11-2018,123.2959976,123.2959976,127.0279999,119.5589981,126.4189987,1998010000
24-11-2018,113.4940033,113.4940033,126.788002,110.8249969,123.3040009,1800960000
25-11-2018,116.4499969,116.4499969,118.8809967,101.7699966,113.1259995,2466750000
26-11-2018,108.3349991,108.3349991,118.2009964,104.8929977,116.3430023,2139490000
27-11-2018,110.0100021,110.0100021,111.8420029,102.4520035,107.913002,2320010000
28-11-2018,122.4380035,122.4380035,126.0479965,110.197998,110.197998,2673470000
29-11-2018,117.5426483,117.5426483,123.2297211,115.2976913,122.72155,2196099151
30-11-2018,113.1714172,113.1714172,119.4237671,111.7449646,117.728096,2020748396
01-12-2018,118.6355591,118.6355591,120.8414536,111.6191254,113.3977585,2131475768
02-12-2018,116.3889008,116.3889008,120.5620499,116.092041,118.2681503,1856199149
